date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:50:25	508412/508412	---MCZ	200	added ('OK')	image/png	etag:%227c1fc-592b354f4acc2-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/models/a14061c83a4b84d23ddf44944d9fc5ce.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/models/a14061c83a4b84d23ddf44944d9fc5ce.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:25	2275/2275	---M-Z	200	added ('OK')	image/svg+xml	etag:%228e3-592b3523be2fe-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/attributes/vista-panoramica_3c5e16af5a227187825d6f6c51d71e4c.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/attributes/vista-panoramica_3c5e16af5a227187825d6f6c51d71e4c.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:25	2323/2323	---M-Z	200	added ('OK')	image/svg+xml	etag:%22913-592b351de1300-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/attributes/metraje_9b3c84ae2719fdfae5d97434bbc0f564.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/attributes/metraje_9b3c84ae2719fdfae5d97434bbc0f564.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:25	887451/887451	---MCZ	200	added ('OK')	image/jpeg	etag:%22d8a9b-592b35400976a-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/cbe68c1c394cb3dd8f731a557561acfd.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/cbe68c1c394cb3dd8f731a557561acfd.jpg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:25	2401/2401	---M-Z	200	added ('OK')	image/svg+xml	etag:%22961-592b351f5d138-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/attributes/proyecto-sostenible_bd3d231fe7a1dbe39b656d5f781dbe54.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/attributes/proyecto-sostenible_bd3d231fe7a1dbe39b656d5f781dbe54.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:25	3745/3745	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ea1-592b3513222b2-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/attributes/areas-comunes-exclusivas_03c9ef4fa167c178d47f2e749e390425.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/attributes/areas-comunes-exclusivas_03c9ef4fa167c178d47f2e749e390425.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:26	2099/2099	---M-Z	200	added ('OK')	image/svg+xml	etag:%22833-592b3500da68c-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/areas/30ffd5f63f519a859350c471f16a35f0.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/areas/30ffd5f63f519a859350c471f16a35f0.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:26	9394/9394	---M-Z	200	added ('OK')	image/svg+xml	etag:%2224b2-592b3505f511e-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/areas/abe4d5bee60d972f82c970e602aa7659.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/areas/abe4d5bee60d972f82c970e602aa7659.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:26	2211/2211	---M-Z	200	added ('OK')	image/svg+xml	etag:%228a3-592b350425321-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/areas/7cbbb6d08d4bca1c0bbee83e0794e8fa.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/areas/7cbbb6d08d4bca1c0bbee83e0794e8fa.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:27	3682/3682	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e62-592b3509a953a-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/areas/eb7e7693be1a1c838f667c4bd226e6d2.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/areas/eb7e7693be1a1c838f667c4bd226e6d2.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:27	3282/3282	---M-Z	200	added ('OK')	image/svg+xml	etag:%22cd2-592b350138292-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/areas/3bdfe5d1cf1fa2b1923004788a9450e3.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/areas/3bdfe5d1cf1fa2b1923004788a9450e3.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:27	2804/2804	---M-Z	200	added ('OK')	image/svg+xml	etag:%22af4-592b34feacc89-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/areas/077e842b5e6f73398993f5ae5fb24c18.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/areas/077e842b5e6f73398993f5ae5fb24c18.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:28	237266/237266	---MCZ	200	added ('OK')	image/jpeg	etag:%2239ed2-595fbc8f792ab-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/epiqe_building_elevation.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/epiqe_building_elevation.jpg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:28	161254/161254	---MCZ	200	added ('OK')	image/jpeg	etag:%22275e6-592b357ec8369-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/833d542fa831acfeaa0fad506c5a5ccf.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/833d542fa831acfeaa0fad506c5a5ccf.jpg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:28	164431/164431	---MCZ	200	added ('OK')	image/jpeg	etag:%222824f-592b358fe521f-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/c3532463b73e5105def67726e3402f52.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/c3532463b73e5105def67726e3402f52.jpg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:29	121840/121840	---MCZ	200	added ('OK')	image/jpeg	etag:%221dbf0-592b35987c5d5-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/f56f3f07ce75e86c58fd774195dcd13b.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/f56f3f07ce75e86c58fd774195dcd13b.jpg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:29	171345/171345	---MCZ	200	added ('OK')	image/jpeg	etag:%2229d51-592b3574fb628-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/6ab988eb1bbb3861db575bbd5e01c1ea.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/6ab988eb1bbb3861db575bbd5e01c1ea.jpg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:29	172644/172644	---MCZ	200	added ('OK')	image/jpeg	etag:%222a264-592b358aaa40c-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/ba929a783fc574a138979dbd3bc81916.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/ba929a783fc574a138979dbd3bc81916.jpg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:29	138620/138620	---MCZ	200	added ('OK')	image/jpeg	etag:%2221d7c-592b354aee91b-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/models/53f890368c8d1c283dd4d602cccb38f7.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/models/53f890368c8d1c283dd4d602cccb38f7.jpg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:29	197599/197599	---MCZ	200	added ('OK')	image/jpeg	etag:%22303df-592b356d9aaf0-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/528195a5a63e6f5749856776eb185b82.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/528195a5a63e6f5749856776eb185b82.jpg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:29	129463/129463	---MCZ	200	added ('OK')	image/jpeg	etag:%221f9b7-592b354a2f28f-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/models/42699ba99739fe3e0ea35ea120136e88.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/models/42699ba99739fe3e0ea35ea120136e88.jpg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:30	133871/133871	---MCZ	200	added ('OK')	image/jpeg	etag:%2220aef-592b35712acea-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/6414906917f862958f5498d704dba165.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/6414906917f862958f5498d704dba165.jpg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:30	135120/135120	---MCZ	200	added ('OK')	image/jpeg	etag:%2220fd0-592b354576282-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/models/03e5bc155accf7d233f6bbc19ef907df.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/models/03e5bc155accf7d233f6bbc19ef907df.jpg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:30	58805/58805	---M-Z	200	added ('OK')	image/png	etag:%22e5b5-592b353bca885-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/999c4f812f2f039a42f8cbeb90724047.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/999c4f812f2f039a42f8cbeb90724047.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:30	151255/151255	---MCZ	200	added ('OK')	image/jpeg	etag:%2224ed7-592b35496dcc3-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/models/315a37fb15574c34751e0baad3a53d9f.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/models/315a37fb15574c34751e0baad3a53d9f.jpg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:30	142870/142870	---MCZ	200	added ('OK')	image/png	etag:%2222e16-595fbc8f7a24b-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/epiqe_map.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/epiqe_map.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:31	1572/1572	---M-Z	200	added ('OK')	image/svg+xml	etag:%22624-592b35224d0a7-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/attributes/ubicacion-ideal_6f8f62b99f79ff1b7d8fc6d6e1190426_45988d8a9cb8c48366507691fb0438ec.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/attributes/ubicacion-ideal_6f8f62b99f79ff1b7d8fc6d6e1190426_45988d8a9cb8c48366507691fb0438ec.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:31	749/749	---M-Z	200	added ('OK')	image/svg+xml	etag:%222ed-592b3517af39c-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/attributes/calidad-acabados-2_ccc2c0d493fb855b340594c26455ee65_3a4accfc29fb7e962e6e1837992705be.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/attributes/calidad-acabados-2_ccc2c0d493fb855b340594c26455ee65_3a4accfc29fb7e962e6e1837992705be.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:31	1121/1121	---M-Z	200	added ('OK')	image/svg+xml	etag:%22461-592b351a34be5-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/attributes/dormitorios_8fa9080a9c8a054d32bec4519f2d65dd_5b1dac4cc28767af125ec625ad1fc25a.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/attributes/dormitorios_8fa9080a9c8a054d32bec4519f2d65dd_5b1dac4cc28767af125ec625ad1fc25a.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:32	3745/3745	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ea1-592b351383d39-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/attributes/areas-comunes-exclusivas_03c9ef4fa167c178d47f2e749e390425_a49aeecb965221b08c66fef0cd9130fa.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/attributes/areas-comunes-exclusivas_03c9ef4fa167c178d47f2e749e390425_a49aeecb965221b08c66fef0cd9130fa.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:32	2401/2401	---M-Z	200	added ('OK')	image/svg+xml	etag:%22961-592b351fb7e5d-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/attributes/proyecto-sostenible_bd3d231fe7a1dbe39b656d5f781dbe54_eef77cebe316e0f2ec79aca710bf8a14.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/attributes/proyecto-sostenible_bd3d231fe7a1dbe39b656d5f781dbe54_eef77cebe316e0f2ec79aca710bf8a14.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:32	1408/1408	---M-Z	200	added ('OK')	image/svg+xml	etag:%22580-592b35168c34a-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/attributes/bag_e388440c29e664d1bd5cc154f4232065.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/attributes/bag_e388440c29e664d1bd5cc154f4232065.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:33	3394/3394	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d42-592b350194ef7-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/areas/40a71eb631bd8f4422244446d386e7fd.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/areas/40a71eb631bd8f4422244446d386e7fd.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:33	1607/1607	---M-Z	200	added ('OK')	image/svg+xml	etag:%22647-592b350599458-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/areas/a082b470ab68038ea60f799ecedb9b2a.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/areas/a082b470ab68038ea60f799ecedb9b2a.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:33	1889/1889	---M-Z	200	added ('OK')	image/svg+xml	etag:%22761-592b350894f48-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/areas/d4c9f774bf338b4375d8f8d1ad2242cc.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/areas/d4c9f774bf338b4375d8f8d1ad2242cc.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:33	1686/1686	---M-Z	200	added ('OK')	image/svg+xml	etag:%22696-592b350a0425f-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/areas/f61d582d22958e178bb97ecc6838a9c5.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/areas/f61d582d22958e178bb97ecc6838a9c5.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:33	2099/2099	---M-Z	200	added ('OK')	image/svg+xml	etag:%22833-592b3508efc6e-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/areas/d4d3f51d1a51e86ad935d8876ec4ce69.svg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/areas/d4d3f51d1a51e86ad935d8876ec4ce69.svg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:34	229497/229497	---MCZ	200	added ('OK')	image/jpeg	etag:%2238079-592b353c2e24b-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/99e48544a4828d9eb128b935dc08a149.jpg	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/99e48544a4828d9eb128b935dc08a149.jpg	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:34	253292/253292	---MCZ	200	added ('OK')	image/png	etag:%223dd6c-592b357e3a9c0-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/833a99c6979da06c874c7e8b1be9e4f7.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/833a99c6979da06c874c7e8b1be9e4f7.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:36	266391/266391	---MCZ	200	added ('OK')	image/png	etag:%2241097-592b35854f234-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/9e9bb2bb6dfd8d2a0195085690117b78.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/9e9bb2bb6dfd8d2a0195085690117b78.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:36	252857/252857	---MCZ	200	added ('OK')	image/png	etag:%223dbb9-592b356eff226-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/63a5c7192bd5e70d332a1fb1b2b65f49.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/63a5c7192bd5e70d332a1fb1b2b65f49.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:36	258841/258841	---MCZ	200	added ('OK')	image/png	etag:%223f319-592b355e3d075-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/08ea563bcc09ba55462e4826afd7a38a.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/08ea563bcc09ba55462e4826afd7a38a.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:37	312254/312254	---MCZ	200	added ('OK')	image/png	etag:%224c3be-592b356315483-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/190d34306dc7a220a072534fbced24d5.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/190d34306dc7a220a072534fbced24d5.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:37	25690/25690	---M-Z	200	added ('OK')	image/png	etag:%22645a-592b353d35d1c-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/c9dad891f652a89f91bf677d6040b644.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/c9dad891f652a89f91bf677d6040b644.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:37	236092/236092	---MCZ	200	added ('OK')	image/png	etag:%2239a3c-592b3584c570b-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/9d9ed3cd9b80165db81ce6eff3435753.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/9d9ed3cd9b80165db81ce6eff3435753.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
21:50:37	268183/268183	---MCZ	200	added ('OK')	image/png	etag:%2241797-592b3599060f9-gzip%22	https://www.cosapiinmobiliaria.com.pe/uploads/projects/photos/f8595820dee2c41dd36c9897c271d558.png	/home/slim/websites/Cosapi/www.cosapiinmobiliaria.com.pe/uploads/projects/photos/f8595820dee2c41dd36c9897c271d558.png	(from https://www.cosapiinmobiliaria.com.pe/?gclid=Cj0KCQjwjOrtBRCcARIsAEq4rW6iTRpS3I_D5hyemMiAEuds-ebflylMbBro1BZOMReuWKgj5IyckzUaAlDhEALw_wcB)
